codigo,descripcion,presentacion,rubro_id,observaciones,numero_ingredientes,x0,x1,x2,x3,x4
3337872412998,La roche posay balsamo reparador calmante,40gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,26,,,,,
7791115,Kamikaze serum eclipse,70 cc,Cuidado personal;Cuidado facial;Hidratantes,,32,,,,,
7509546677668,Pasta Dental Colgate Total 12 Clean Mint,140gr,Cuidado Personal;Cuidado Oral;Crema Dental,,19,,,,,
7791117,Cuidado integral vegano desodorante,25gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,9,,,,,
7791118,LIPIKAR GEL LAVANT LA ROCHE POSAY,400ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,21,,,,,
7795399021554,Aurill Protector no graso,375cm3,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,,,,,
4005900806154,Nivea ROSE CARE CREMA HIDRATANTE FACIAL EN GEL,50ml,Cuidado personal;Cuidado facial;Hidratantes,,32,,,,,
7509552843705,L oreal Agua Micelar Acido Hialuronico,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,9,,,,,
7791122,BASSA & BATH TÓNICO HIDRATANTE FACIAL,200ml,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
7791442000620,NOUGAT TINTURA,60ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,13,,,,,
790757848016,Bufala crema de peinar,100gr,Cuidado Personal;Cuidado del Cabello;Cremas de peinar,,13,,,,,
7791125,Colibria contorno de ojos,,Cuidado personal;Cuidado facial;antiarrugas,,5,,,,,
7791126,Cielo color colorante capilar,47gr,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,6,,,,,
7791127,Esterocolor funky colors coloracion semi permanente,47gr,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,10,,,,,
7791128,Acf by dadatina gel de limpieza,200gr,Cuidado personal;Cuidado facial;Limpieza Facial,,13,,,,,
7791129,Acf By dadatina Máscara Hidratante,50gr,Cuidado personal;Cuidado facial;Hidratantes,,20,,,,,
7791130,Acf By dadatina crema Defensa AM/PM,30gr,Cuidado personal;Cuidado facial;Hidratantes,,25,,,,,
7791131,ROSEHIP LIMPIADOR FACIAL LAVANDA Y AZAHAR,125ml,Cuidado personal;Cuidado facial;Limpieza Facial,,11,,,,,
7791132,Olay Cleanse Micellar Water,237ml,Cuidado personal;Cuidado facial;Limpieza Facial,,17,,,,,
7791133,VESPERO COCO SHAMPOO,210ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,9,,,,,
7791134,VESPERO COCO ACONDICIONADOR,210ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,11,,,,,
7791135,ERDE serum facial hialuronico,30ml,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
7791136,Mimo biocosmetica jabon natural vegetal,140grs,Cuidado Personal;Cuidado Corporal;Jabones,,5,,,,,
7791137,Aveno jabon corporal humectante,120gr,Cuidado Personal;Cuidado Corporal;Jabones,,20,,,,,
7791138,Livre skincare crema facial,50ml,Cuidado personal;Cuidado facial;Hidratantes,,10,,,,,
7791139,Livre skincare Serum acido hialuronico,30ml,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
7791140,Livre skincare gel de limpieza facial,,Cuidado personal;Cuidado facial;Limpieza Facial,,8,,,,,
7791141,Bennie serum aumentador y reafirmante de lolas,50ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,13,,,,,
736684284695,Sentida Botanica agua de azahar regenera e hidrata,120ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,4,,,,,
7798151507150,CREMA DE TRATAMIENTO PRIMONT BIO BALANCE RULOS,220ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,17,,,,,
7502292420083,Oliva 60 Barra de Shampoo,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
7503013962370,AloeVida crema nutritiva para manos,65ml,Cuidado Personal;Cuidado Corporal;Manos y Pies,,21,,,,,
608037549631,Botik Balsamo Labial Color,,Cuidado Personal;Cosmeticos;Labiales,,15,,,,,
7791147,Mylo Jabon Vegano neutro,,Cuidado Personal;Cuidado Corporal;Jabones,,6,,,,,
7791148,Mujeres magicas Baño nutritivo ARCOIRIS,1000ml,Cuidado Personal;Cuidado Corporal;GEles de baño,,13,,,,,
7790064007000,Estrella Baby Shampoo cabellos suaves con vitamina E,200ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
790757872639,Naturalú vitaminic essence,100ml,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
7791151,Vespero shampoo ortiga y romero,210ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,25,,,,,
7798361730058,Dekka Serum Capilar,,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,16,,,,,
7792640002416,Capilatis enjuague para cabellos tenidos,420ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,19,,,,,
7793008017240,Villeneuve crema corporal hidratada,400ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,15,,,,,
7793742005442,Aveno infantil acondicionador para piel sensible,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,14,,,,,
7791156,Tierra Pura Crema Santa de Caléndula y Lavanda,30ml,Cuidado Personal;Cuidado del Bebé;Para antes y después del Baño,,8,,,,,
7791157,Acondicionado Duga Niños,120cc,Cuidado Personal;Cuidado del Bebé;Para el baño,,13,,,,,
7791154,Duga shampoo Niños,125cc,Cuidado Personal;Cuidado del Bebé;Para el baño,,9,,,,,
7791159,Cuidado integral vegano Shampoo líquido y Gel de ducha - Niños De 1 a 8 años,150cc,Cuidado Personal;Cuidado del Bebé;Para el baño,,8,,,,,
7791160,Cuidado Integral vegano jabon artesanal lavanda,150cc,Cuidado Personal;Cuidado del Bebé;Para el baño,,7,,,,,
7791161,DUGA COLONIA INFANTIL VEGANA,120cc,Cuidado Personal;Cuidado del Bebé;Para después del baño,,7,,,,,
7791162,BioBellus gel de limpieza facial,300ml,Cuidado personal;Cuidado facial;Limpieza Facial,,20,,,,,
7791163,Kosmos gel de limpieza facial,200ml,Cuidado personal;Cuidado facial;Limpieza Facial,,17,,,,,
7791164,WiccaBotanics Enebro - Aceite Corporal purificante,100ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,5,,,,,
7791165,Daori Desodorante Lavanda & Salvia en barra,65gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,18,,,,,
7791166,Daori Desodorante Lemongrass & Cedro en barra,65gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,18,,,,,
7791167,Daori Shampoo sólido lavanda & salvia,,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
77913104,Farmacity jabon de glicerina neutro,,Cuidado Personal;Cuidado Corporal;Jabones,,12,,,,,
7509546665238,COLGATE ZERO KIDS FRESA PASTA DENTAL,,Cuidado Personal;Cuidado Oral;Crema Dental,,9,,,,,
7798062052503,Sanicare emulsion limpiadora a base de oleo calcareo BEBES,900ml,Cuidado del Bebé;Para Antes o Después del Baño,,19,,,,,
7798111210885,Acf gel de doble limpieza,200gr,Cuidado personal;Cuidado facial;Limpieza Facial,,13,,,,,
7791172,ERDE gel hidratante agua termal hamamelis,60ml,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
7791173,Casa nera duo ojos mas labios,13ml,Cuidado Personal;Cosmeticos;Labiales,,28,,,,,
7791174,Casa nera crema facial ultra liviana,40ml,Cuidado personal;Cuidado facial;Hidratantes,,20,,,,,
7791175,TIO NACHO SHAMPOO ANTI DAÑO JALEA REAL MAS ALOE VERA,,,,28,,,,,
7791176,Cuidado integral vegano acondicionador sin BTMS,,Cuidado Personal;Cuidado del Cabello;Acondicionador,,6,,,,,
7791177,Cuidado integral vegano crema facial piel mixta,30grs,Cuidado personal;Cuidado facial;Hidratantes,,19,,,,,
7791178,Aurora Iluminada iluminador,,Cuidado Personal;Cosmeticos;Maquillaje,,11,,,,,
7791179,Aurora libertad rubor y labios,,Cuidado Personal;Cosmeticos;Maquillaje,,11,,,,,
7791180,Aurora Fuego rubor y labios,,Cuidado Personal;Cosmeticos;Maquillaje,,12,,,,,
7791181,Cuidado integral vegano maquillaje,10grs,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791182,Cuidado integral vegano maquillaje turmalina,10grs,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791183,Ulubio Acondicionador sólido,50gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,8,,,,,
7791184,Ulubio Serum equilibrio,30ml,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
7791185,Landa lapiz labial perlado,2grs,Cuidado Personal;Cosmeticos;Labial,,17,,,,,
7791186,Landa corrector cremoso,2 grs,Cuidado Personal;Cosmeticos;Maquillaje,,17,,,,,
7791187,Landa MÁSCARA DE PESTAÑAS,10ml,Cuidado Personal;Cosméticos;Maquillaje,,20,,,,,
7791188,Neroli cremigel,30grs,Cuidado Personal;Cuidado Facial;Hidratantes,,14,,,,,
7791189,Neroli contorno de ojos,,Cuidado personal;Cuidado facial;antiarrugas,,10,,,,,
7791190,Toro Blanco Iluminador,10cc,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791191,Toro Blanco corrector,,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791192,Neroli Limpiador pieles secas,120cc,Cuidado personal;Cuidado facial;Limpieza Facial,,12,,,,,
7791193,Neroli Tónico de pieles secas,60cc,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
7791194,Neroli contorno de ojos desinflamante,30cc,Cuidado personal;Cuidado facial;antiarrugas,,12,,,,,
7791195,Neroli BB cream,30cc,Cuidado Personal;Cosmeticos;Maquillaje,,11,,,,,
7791196,Durga Iluminador,,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791197,ZaoMakeup Labial gloss,,Cuidado Personal;Cosmeticos;Labial,,6,,,,,
7791198,Toro Blanco balsamo desmaquillante,60gr,Cuidado personal;Cuidado facial;Limpieza Facial,,13,,,,,
7791199,Toro Blanco Balsamo jugoso,,Cuidado Personal;Cuidado Facial;Hidratantes,,6,,,,,
7791200,Toro Blanco polvo mate fijador,,Cuidado Personal;Cosmeticos;Maquillaje,,6,,,,,
7791201,NEROLI CORRECTOR DE OJERAS CON POLVO DE PERLAS,7cc,Cuidado Personal;Cosmeticos;Maquillaje,,9,,,,,
7791202,Simplemente jabón oleo de neem,60cc,Cuidado Personal;Cuidado Corporal;Repelente de insectos,,4,,,,,
7791203,Simplemente jabón desatanudos,30cc,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,8,,,,,
7791204,Simplemente Jabón jabón aceite de neem,,Cuidado Personal;Cuidado Corporal;Jabones,,6,,,,,
7791205,Malia Shampoo Sólido Vegano PALTA & ROMERO,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
8906038786058,Sri Sri crema corporal cósmetica ayurvedica,150gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,27,,,,,
7791207,Semilla cosmeticos shampoo sólido purificante para cabello graso,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,22,,,,,
7791208,Semilla cosmeticos shampoo sólido purificante para cabello seco,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,,,,,
7791209,Semilla cosmeticos agua micelar,200ml,Cuidado personal;Cuidado facial;Limpieza Facial,,20,,,,,
7791210,Semilla cosmeticos kit esmaltes,,Cuidado Personal;Cosmeticos;Maquillaje,,32,,,,,
7791211,Cuidado Integral vegano crema BB cream,39grs,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,14,,,,,
7791212,Cuidado Integral vegano gel de limpieza facial,,Cuidado personal;Cuidado facial;Limpieza Facial,,11,,,,,
7791213,Cuidado Integral vegano pasta dental tutti frutti,150gr,Cuidado Personal;Cuidado Oral;Crema Dental,,10,,,,,
7798111211356,ACF by dadatina tonico exfoliante,75ml,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
7791215,Cosmetica vegana Acondicionador Sólido,80gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,7,,,,,
7791216,Cosmetica vegana Desodorante Sólido,70gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,6,,,,,
7791217,Cosmetica vegana pasta dental solida menta,70gr,Cuidado Personal;Cuidado Oral;Crema Dental,,5,,,,,
7891010253844,Neutrogena Face Care Intensive Hidratante mate 3 en 1,100gr,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
7791219,Mama Bruja desodorante Natural,70ml,Cuidado Personal;Cuidado Corporal;Desodorantes,,9,,,,,
7791220,Mama Bruja Aceite corporal pomelo rosado,100ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,8,,,,,
7791221,TheGlowfactor Luxury Base Oil emulsion facial,30ml,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
7791222,TheGlowfactor Sérum rejuvenecedor,30ml,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
7799054028933,Farmacity jabon de glicerina neutro,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,19,,,,,
7791224,Neroli Serum Calmante,30cc,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
7791225,Neroli Tonico pieles mixtas y grasas,60cc,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
7791226,Dermavite crema de tratamiento corporal,530ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,12,,,,,
3337872412615,La Roche-Posay hydraphase intense uv legere,,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,25,,,,,
7791228,Cuvage Quitasmalte humectante sin acetona,100cc,Cuidado Personal;Cuidado Corporal;Manos y Pies,,11,,,,,
7791229,The ordinary Mandelic Acid 10%,30ml,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
7791230,ANANKÉ PASTA DENTAL,125g,Cuidado Personal;Cuidado Oral;Crema Dental,,11,,,,,
7791231,Nic By Dadatina serum de puntas,30ml,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
7791232,ACF body solutions exfoliante,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,22,,,,,
7791233,Lipa shampoo solido calendula y manzanilla,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
7791234,Lipa Espuma de limpieza,60ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,6,,,,,
7791235,Lipa crema facial extra hidratante,30gr,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
7791236,Lipa Shampoo solido romero y ricino,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791237,Lipa serum facial nocturno,30m,Cuidado personal;Cuidado facial;Hidratantes,,5,,,,,
7793742004391,Aveno Emulsion con avena sativa emoliente y suavizante,400ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,15,,,,,
7791239,Lipa Shampoo sólido Caléndula y Manzanilla,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
7791240,Lipa Shampoo solido romero y ricino,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791241,Lipa Serum Nocturno,30ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791242,Lipa Crema Facial Skin Hero extra-hidratante,50g,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
7791243,Lipa Crema facial Light Balance Hidratante Ultra-liviana,50g,Cuidado personal;Cuidado facial;Hidratantes,,10,,,,,
7791244,Lipa Espuma de limpieza,60ml,Cuidado personal;Cuidado facial;limpieza Facial,,5,,,,,
7791245,"Lipa Acondicionador Coco, Karité y Cacao",75g,Cuidado Personal;Cuidado del Cabello;Acondicionador,,5,,,,,
7791246,Flordelrio desodorante corporal salvia y tea tree,,Cuidado Personal;Cuidado Corporal;Desodorantes,,9,,,,,
7791247,"SAHYAS SHAMPOO SOLIDO ORTIGA,JOJOBA Y ROMERO",80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
7791248,Selva shampoo sólido anticaida,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791249,Selva agua micelar con jojoba,100ml,Cuidado personal;Cuidado facial;limpieza Facial,,7,,,,,
7791250,Selva crema solida rosa mosqueta y karite,50gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,,,,,
7791251,Maria Magdalena mate acondicionador,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,19,,,,,
7791252,Maria Magdalena crema corporal GOJI,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,22,,,,,
7908132220200,Natura tododia sabonete em barra puro vegetal,90gr,Cuidado Personal;Cuidado Corporal;Jabones,,29,,,,,
703980504215,Bio Desodorante Roll on natural puro vegetal Botik,,Cuidado Personal;Cuidado Corporal;Desodorantes,,20,,,,,
8809192705029,Coony pure Daily cleanser,150ml,Cuidado personal;Cuidado facial;limpieza Facial,,39,,,,,
7791256,Agua Calma Crema Facial Bioregeneradora,50ml,Cuidado personal;Cuidado facial;Hidratantes,,17,,,,,
7791257,Cosmetica Vegana Shampoo Sólido cabello Neutro,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,9,,,,,
7791258,Cosmetica Vegana serum capilar,30cc,Cuidado personal;Cuidado facial;Hidratantes,,5,,,,,
7791259,Cosmetica Vegana Jabón natural Lavanda,120gr,Cuidado Personal;Cuidado Corporal;Jabones,,5,,,,,
7791260,Matariki Shampoo Sólido avena y lavanda,90gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,6,,,,,
7791261,Nyubu Shampoo Cabello Graso,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
7791262,Nyubu Acondicionador extra nutritivo small,50gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,10,,,,,
2001013779998,Violetta crema para cuerpo arandanos,300ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,20,,,,,
7791264,Aurelia Emulsion humectante,50ml,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
7791265,Maleza Crema de Limpieza,250gr,Cuidado personal;Cuidado facial;limpieza Facial,,9,,,,,
7791266,Maleza crema facial hidratante para todo tipo de piel,50gr,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
7791267,Maleza jabón de Avena y Calendula,,Cuidado Personal;Cuidado Corporal;Jabones,,6,,,,,
7791268,Caren cosmetica Pasta dental Artesanal,40cc,Cuidado Personal;Cuidado Oral;Crema Dental,,9,,,,,
7791269,Caren Cosmetica Desodorante Artesanal,40cc,Cuidado Personal;Cuidado Corporal;Desodorantes,,7,,,,,
7791270,"Caren Cosmetica serum con argan , capilar y corporal",,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
7791271,MD natural Crema Corporal Sólida con calendula,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,,,,,
7791272,MD Natural Agua Micelar,200ml,Cuidado personal;Cuidado facial;limpieza Facial,,7,,,,,
7791273,Maleza crema exfoliante con almendras,50gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,9,,,,,
7791274,Cloe desodorante Limón,70gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,10,,,,,
7791275,Rusens Balsamo de karite y calendula,240gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,,,,,
7791276,Rusens JABÓN VEGETAL DE CARBÓN ACTIVADO,,Cuidado Personal;Cuidado Corporal;Jabones,,3,,,,,
7791277,Rusens crema facial piel mixta a piel grasa,60ml,Cuidado personal;Cuidado facial;Hidratantes,,15,,,,,
7791278,Arbel Serum Facial Antiage humectante,30ml,Cuidado personal;Cuidado facial;Hidratantes,,19,,,,,
7509552874204,Elvive Oleo Capilar Extraordinario,100ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,20,,,,,
848002454425,Crove crema reparadora de Pies ultrahidratante,125ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,23,,,,,
7791281,Rouse arey Lechede Limpieza Oil free,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,17,,,,,
7791282,Rosehip Shampoo Sólido Anticaída,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
7702031604143,Johnson Spray Desenredante,200ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,10,,,,,
7791284,MUNNAH dentifrico órganico,50ml,Cuidado Personal;Cuidado Oral;Crema Dental,,17,,,,,
7791285,MUNNAH desodorante orgánico,30ml,Cuidado Personal;Cuidado Corporal;Desodorantes,,24,,,,,
7791286,Las Rishis Exfoliante Orion,100ml,Cuidado Personal;Cuidado Facial;Exfoliante,,7,,,,,
7791287,Fauna shampoo sólido cabello neutro a seco,,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791288,Fauna shampoo solido cabello graso,,Cuidado Personal;Cuidado del Cabello;Shampoo,,6,,,,,
7791289,Fauna Acondicionador,,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791290,Maleza contorno de ojos,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,11,,,,,
7791291,Seminare Crema Facial de dia- Piel grasa,50gr,Cuidado Personal;Cuidado Facial;Hidratantes,,22,,,,,
7791292,Seminare Crema facial de dia-Piel Normal,50gr,Cuidado Personal;Cuidado Facial;Hidratantes,,17,,,,,
7791293,Seminare Crema facial de dia-Piel Seca,50gr,Cuidado Personal;Cuidado Facial;Hidratantes,,16,,,,,
7791294,Vert Shampoo sólido vegano hombre,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
7791295,Vert Shampoo neutro equilibrado vegano,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
7791296,Vert Acondicionador solido vegano restauracion,80gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,13,,,,,
7791297,Bioesencia shampoo sólido Ricino,,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7798024330014,Acnetrol Gel con extractos vegetales,60gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,17,,,,,
7798216220338,Veganis leche extra humectante para manos y cuerpo,300ml,Cuidado personal;Cuidado facial;Hidratantes,,20,,,,,
7791300,Ananke mousse vitamina C,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,17,,,,,
7791301,Ababú oleo para labios,10gr,Cuidado Personal;Cuidado facial;Labial,,6,,,,,
7791302,Ababú Polvo Facial tono I,15gr,Cuidado Personal;Cosmeticos;Maquillaje,,8,,,,,
7791303,Ababú iluminador dorado,5gr,Cuidado Personal;Cosmeticos;Maquillaje,,3,,,,,
7791304,Ababú iluminador plata,5gr,Cuidado Personal;Cosmeticos;Maquillaje,,3,,,,,
7791305,Ababú sombra en polvo cacao,5gr,Cuidado Personal;Cosmeticos;Maquillaje,,6,,,,,
7791306,Ababú sombra en polvo carbón,5gr,Cuidado Personal;Cosmeticos;Maquillaje,,3,,,,,
7791307,Ababú sombra en polvo rosas,5gr,Cuidado Personal;Cosmeticos;Maquillaje,,4,,,,,
7791308,Maleza CREMA HIDRATANTE DE MANOS,125gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,13,,,,,
7791309,Maleza Oleo Desmaquillante,30gr,Cuidado Personal;Cuidado Facial;Limpieza Facial,,4,,,,,
7791310,Maleza contorno de ojos,30gr,Cuidado Personal;Cuidado Facial;Limpieza Facial,,10,,,,,
7791311,L'oreal absolut repair,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,35,,,,,
7791312,Rosehip shampoo solido pelo graso,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
